transaction_id,timestamp,sku,item_name,quantity,unit_price_sar,discount_sar,line_total_sar,payment_method,channel,cashier_id
TXN-200172,2026-02-04 14:41:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-02
TXN-200173,2026-02-04 14:43:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-01
TXN-200174,2026-02-04 14:20:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-02
TXN-200174,2026-02-04 14:20:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-03
TXN-200175,2026-02-04 14:18:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,delivery,EMP-01
TXN-200176,2026-02-04 14:54:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-01
TXN-200176,2026-02-04 14:54:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-02
TXN-200177,2026-02-04 14:26:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-02
TXN-200177,2026-02-04 14:26:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,dine_in,EMP-03
TXN-200178,2026-02-04 14:59:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-01
TXN-200179,2026-02-04 15:47:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-03
TXN-200180,2026-02-04 15:35:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,takeaway,EMP-03
TXN-200181,2026-02-04 15:48:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-02
TXN-200182,2026-02-04 15:22:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-02
TXN-200183,2026-02-04 15:14:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-02
TXN-200184,2026-02-04 16:54:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-01
TXN-200184,2026-02-04 16:54:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-02
TXN-200185,2026-02-04 16:00:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-01
TXN-200186,2026-02-04 16:47:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-03
TXN-200186,2026-02-04 16:47:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-02
TXN-200187,2026-02-04 16:21:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-02
TXN-200188,2026-02-04 16:49:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,dine_in,EMP-01
TXN-200188,2026-02-04 16:49:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-02
TXN-200189,2026-02-04 17:28:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,delivery,EMP-01
TXN-200190,2026-02-04 17:22:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,delivery,EMP-03
TXN-200191,2026-02-04 17:37:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,dine_in,EMP-02
TXN-200192,2026-02-04 17:38:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-01
TXN-200193,2026-02-04 17:49:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-01
TXN-200194,2026-02-04 17:00:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,dine_in,EMP-02
TXN-200195,2026-02-04 17:34:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,dine_in,EMP-02
TXN-200195,2026-02-04 17:34:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-02
TXN-200196,2026-02-04 18:36:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,takeaway,EMP-01
TXN-200197,2026-02-04 18:25:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200198,2026-02-04 19:54:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,delivery,EMP-02
TXN-200199,2026-02-04 19:33:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,delivery,EMP-02
TXN-200200,2026-02-04 19:14:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-03
TXN-200201,2026-02-04 19:07:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,takeaway,EMP-03
TXN-200201,2026-02-04 19:07:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,dine_in,EMP-01
TXN-200202,2026-02-04 20:38:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,delivery,EMP-02
TXN-200203,2026-02-04 20:29:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,delivery,EMP-02
TXN-200203,2026-02-04 20:29:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-02
TXN-200204,2026-02-04 20:28:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,delivery,EMP-01
TXN-200204,2026-02-04 20:28:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-02
TXN-200205,2026-02-05 07:54:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-03
TXN-200206,2026-02-05 07:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-03
TXN-200206,2026-02-05 07:50:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-02
TXN-200207,2026-02-05 08:03:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,delivery,EMP-01
TXN-200208,2026-02-05 08:32:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-03
TXN-200208,2026-02-05 08:32:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,delivery,EMP-03
TXN-200209,2026-02-05 08:39:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-02
TXN-200210,2026-02-05 08:26:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-02
TXN-200211,2026-02-05 08:06:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-03
TXN-200211,2026-02-05 08:06:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-03
TXN-200212,2026-02-05 08:42:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-03
TXN-200213,2026-02-05 09:45:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,delivery,EMP-02
TXN-200214,2026-02-05 09:52:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-02
TXN-200215,2026-02-05 09:01:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,dine_in,EMP-02
TXN-200216,2026-02-05 09:49:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,dine_in,EMP-01
TXN-200217,2026-02-05 09:04:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,delivery,EMP-02
TXN-200218,2026-02-05 10:09:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-02
TXN-200219,2026-02-05 10:02:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200220,2026-02-05 10:18:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,delivery,EMP-01
TXN-200220,2026-02-05 10:18:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-02
TXN-200221,2026-02-05 11:18:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,dine_in,EMP-03
TXN-200222,2026-02-05 11:08:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-03
TXN-200223,2026-02-05 11:59:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-01
TXN-200224,2026-02-05 11:17:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-01
TXN-200225,2026-02-05 11:52:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-01
TXN-200226,2026-02-05 11:25:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-01
TXN-200226,2026-02-05 11:25:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-02
TXN-200227,2026-02-05 11:59:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-01
TXN-200228,2026-02-05 12:30:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-03
TXN-200228,2026-02-05 12:30:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-02
TXN-200229,2026-02-05 12:13:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,takeaway,EMP-01
TXN-200230,2026-02-05 12:19:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200231,2026-02-05 12:50:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-02
TXN-200231,2026-02-05 12:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-01
TXN-200232,2026-02-05 12:18:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-03
TXN-200233,2026-02-05 12:26:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-03
TXN-200234,2026-02-05 12:34:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-01
TXN-200234,2026-02-05 12:34:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-03
TXN-200235,2026-02-05 13:04:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-03
TXN-200236,2026-02-05 14:22:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-02
TXN-200236,2026-02-05 14:22:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,dine_in,EMP-01
TXN-200237,2026-02-05 14:45:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-01
TXN-200238,2026-02-05 14:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-03
TXN-200239,2026-02-05 14:25:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-03
TXN-200239,2026-02-05 14:25:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,takeaway,EMP-01
TXN-200240,2026-02-05 15:51:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-02
TXN-200241,2026-02-05 15:57:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200242,2026-02-05 15:31:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-02
TXN-200243,2026-02-05 15:05:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,takeaway,EMP-01
TXN-200244,2026-02-05 15:05:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-03
TXN-200245,2026-02-05 16:28:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-02
TXN-200246,2026-02-05 16:39:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,dine_in,EMP-03
TXN-200247,2026-02-05 16:40:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-01
TXN-200248,2026-02-05 16:54:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,dine_in,EMP-01
TXN-200248,2026-02-05 16:54:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,takeaway,EMP-02
TXN-200249,2026-02-05 16:36:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-02
TXN-200250,2026-02-05 17:36:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-03
TXN-200251,2026-02-05 17:17:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,delivery,EMP-01
TXN-200252,2026-02-05 17:31:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,takeaway,EMP-02
TXN-200252,2026-02-05 17:31:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,delivery,EMP-02
TXN-200253,2026-02-05 17:44:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,dine_in,EMP-01
TXN-200254,2026-02-05 17:28:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-02
TXN-200255,2026-02-05 17:42:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-01
TXN-200256,2026-02-05 17:45:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,delivery,EMP-01
TXN-200256,2026-02-05 17:45:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,dine_in,EMP-01
TXN-200257,2026-02-05 17:50:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-03
TXN-200258,2026-02-05 17:23:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,dine_in,EMP-02
TXN-200259,2026-02-05 18:46:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,delivery,EMP-01
TXN-200260,2026-02-05 18:08:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,takeaway,EMP-03
TXN-200261,2026-02-05 18:33:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,dine_in,EMP-02
TXN-200262,2026-02-05 18:32:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,takeaway,EMP-01
TXN-200263,2026-02-05 18:10:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-02
TXN-200264,2026-02-05 18:54:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,delivery,EMP-03
TXN-200265,2026-02-05 18:17:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-03
TXN-200266,2026-02-05 18:10:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-03
TXN-200266,2026-02-05 18:10:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-01
TXN-200267,2026-02-05 18:02:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,delivery,EMP-02
TXN-200267,2026-02-05 18:02:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-03
TXN-200268,2026-02-05 18:18:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-03
TXN-200268,2026-02-05 18:18:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-01
TXN-200269,2026-02-05 19:26:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,takeaway,EMP-03
TXN-200270,2026-02-05 20:45:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-02
TXN-200271,2026-02-05 20:32:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,dine_in,EMP-02
TXN-200271,2026-02-05 20:32:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-01
TXN-200272,2026-02-06 07:55:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,dine_in,EMP-01
TXN-200273,2026-02-06 07:31:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,takeaway,EMP-02
TXN-200273,2026-02-06 07:31:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-03
TXN-200274,2026-02-06 07:29:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,dine_in,EMP-01
TXN-200275,2026-02-06 07:18:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,delivery,EMP-01
TXN-200276,2026-02-06 07:54:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,takeaway,EMP-03
TXN-200277,2026-02-06 07:23:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-01
TXN-200278,2026-02-06 08:35:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,visa,delivery,EMP-02
TXN-200279,2026-02-06 08:48:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,dine_in,EMP-01
TXN-200279,2026-02-06 08:48:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,takeaway,EMP-03
TXN-200280,2026-02-06 08:23:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,delivery,EMP-01
TXN-200281,2026-02-06 08:02:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,takeaway,EMP-03
TXN-200282,2026-02-06 08:29:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,delivery,EMP-02
TXN-200283,2026-02-06 08:10:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,delivery,EMP-03
TXN-200284,2026-02-06 08:34:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-02
TXN-200285,2026-02-06 09:26:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-02
TXN-200285,2026-02-06 09:26:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,delivery,EMP-01
TXN-200286,2026-02-06 09:37:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,dine_in,EMP-03
TXN-200287,2026-02-06 09:15:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,apple_pay,dine_in,EMP-02
TXN-200288,2026-02-06 09:20:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,delivery,EMP-01
TXN-200289,2026-02-06 09:26:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-01
TXN-200289,2026-02-06 09:26:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-02
TXN-200290,2026-02-06 09:33:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200291,2026-02-06 09:21:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-02
TXN-200291,2026-02-06 09:21:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,takeaway,EMP-03
TXN-200292,2026-02-06 10:19:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-02
TXN-200293,2026-02-06 10:22:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,dine_in,EMP-03
TXN-200293,2026-02-06 10:22:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,takeaway,EMP-01
TXN-200294,2026-02-06 10:18:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,takeaway,EMP-02
TXN-200295,2026-02-06 10:41:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,dine_in,EMP-03
TXN-200296,2026-02-06 11:44:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-03
TXN-200297,2026-02-06 11:37:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-03
TXN-200298,2026-02-06 11:14:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,dine_in,EMP-02
TXN-200298,2026-02-06 11:14:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-03
TXN-200299,2026-02-06 11:49:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200300,2026-02-06 11:59:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,takeaway,EMP-02
TXN-200301,2026-02-06 11:18:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-03
TXN-200301,2026-02-06 11:18:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,dine_in,EMP-02
TXN-200302,2026-02-06 11:56:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-01
TXN-200303,2026-02-06 12:00:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,cash,takeaway,EMP-02
TXN-200304,2026-02-06 12:41:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,delivery,EMP-02
TXN-200304,2026-02-06 12:41:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,apple_pay,dine_in,EMP-02
TXN-200305,2026-02-06 12:10:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,delivery,EMP-01
TXN-200305,2026-02-06 12:10:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-03
TXN-200306,2026-02-06 12:43:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,takeaway,EMP-03
TXN-200307,2026-02-06 12:20:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,mada,dine_in,EMP-01
TXN-200308,2026-02-06 12:30:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,takeaway,EMP-02
TXN-200309,2026-02-06 12:15:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-03
TXN-200310,2026-02-06 13:23:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,mada,delivery,EMP-01
TXN-200310,2026-02-06 13:23:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-02
TXN-200311,2026-02-06 14:56:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,mada,delivery,EMP-02
TXN-200311,2026-02-06 14:56:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-01
TXN-200312,2026-02-06 14:30:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,takeaway,EMP-03
TXN-200313,2026-02-06 14:35:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-03
TXN-200314,2026-02-06 14:55:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-03
TXN-200315,2026-02-06 14:07:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,dine_in,EMP-02
TXN-200316,2026-02-06 14:54:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-01
TXN-200316,2026-02-06 14:54:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,mada,delivery,EMP-02
TXN-200317,2026-02-06 14:51:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,apple_pay,delivery,EMP-02
TXN-200318,2026-02-06 14:29:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,delivery,EMP-02
TXN-200318,2026-02-06 14:29:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-01
TXN-200319,2026-02-06 14:47:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,takeaway,EMP-02
TXN-200320,2026-02-06 14:44:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-01
TXN-200321,2026-02-06 14:18:00,ESP-003,Flat White,1,17.0,0.0,17.0,apple_pay,delivery,EMP-03
TXN-200322,2026-02-06 14:41:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-02
TXN-200323,2026-02-06 15:42:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-01
TXN-200323,2026-02-06 15:42:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,delivery,EMP-01
TXN-200324,2026-02-06 15:53:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-03
TXN-200325,2026-02-06 15:46:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,dine_in,EMP-01
TXN-200325,2026-02-06 15:46:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-02
TXN-200326,2026-02-06 15:12:00,ESP-002,Cappuccino,1,16.0,0.0,16.0,mada,delivery,EMP-02
TXN-200326,2026-02-06 15:12:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-01
TXN-200327,2026-02-06 16:28:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,delivery,EMP-01
TXN-200327,2026-02-06 16:28:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,visa,dine_in,EMP-03
TXN-200328,2026-02-06 16:13:00,ESP-003,Flat White,1,17.0,0.0,17.0,cash,dine_in,EMP-03
TXN-200329,2026-02-06 17:49:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-01
TXN-200329,2026-02-06 17:49:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,takeaway,EMP-02
TXN-200330,2026-02-06 17:03:00,ESP-003,Flat White,1,17.0,0.0,17.0,visa,delivery,EMP-02
TXN-200330,2026-02-06 17:03:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,delivery,EMP-03
TXN-200331,2026-02-06 17:24:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-01
TXN-200331,2026-02-06 17:24:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,dine_in,EMP-03
TXN-200332,2026-02-06 17:30:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,cash,delivery,EMP-01
TXN-200333,2026-02-06 17:51:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,takeaway,EMP-03
TXN-200334,2026-02-06 17:33:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,apple_pay,takeaway,EMP-01
TXN-200335,2026-02-06 18:59:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,delivery,EMP-03
TXN-200336,2026-02-06 18:53:00,ESP-001,Espresso,1,12.0,0.0,12.0,cash,takeaway,EMP-03
TXN-200337,2026-02-06 18:38:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,dine_in,EMP-03
TXN-200337,2026-02-06 18:38:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,visa,dine_in,EMP-02
TXN-200338,2026-02-06 18:19:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,delivery,EMP-01
TXN-200339,2026-02-06 18:47:00,ICE-101,Iced Americano,1,14.0,0.0,14.0,apple_pay,takeaway,EMP-01
TXN-200340,2026-02-06 18:35:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,visa,takeaway,EMP-03
TXN-200341,2026-02-06 18:41:00,ICE-102,Iced Mocha,1,19.0,0.0,19.0,cash,takeaway,EMP-03
TXN-200342,2026-02-06 19:51:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,dine_in,EMP-02
TXN-200342,2026-02-06 19:51:00,ESP-001,Espresso,1,12.0,0.0,12.0,visa,dine_in,EMP-03
TXN-200343,2026-02-06 19:55:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,takeaway,EMP-03
TXN-200344,2026-02-06 19:59:00,FOD-101,Almond Croissant,1,15.0,0.0,15.0,cash,dine_in,EMP-01
TXN-200344,2026-02-06 19:59:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,takeaway,EMP-03
TXN-200345,2026-02-06 19:53:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,cash,takeaway,EMP-02
TXN-200346,2026-02-06 19:46:00,FOD-102,Date Muffin,1,11.0,0.0,11.0,visa,dine_in,EMP-03
TXN-200346,2026-02-06 19:46:00,ESP-001,Espresso,1,12.0,0.0,12.0,apple_pay,dine_in,EMP-03
TXN-200347,2026-02-06 19:34:00,ESP-003,Flat White,1,17.0,0.0,17.0,mada,delivery,EMP-01
TXN-200348,2026-02-06 19:53:00,ESP-001,Espresso,1,12.0,0.0,12.0,mada,takeaway,EMP-01
